date,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,bb_upper,bb_lower,bb_mid,bb_width,ema50,ema50_dist,vol_zscore,split
2020-01-02,7202.55126953125,7212.1552734375,6935.27001953125,6985.47021484375,20802083465,0.0,-17.127392717236035,-3.4254785434472073,-13.701914173788827,7307.5263671875,6878.1181640625,7092.822265625,0.06054123267773181,7191.7545477175245,-0.02868345012403736,0.7071067811865475,train
2020-01-03,6984.4287109375,7413.71533203125,6914.99609375,7344.88427734375,28111481032,64.32096267230546,-1.679898917724131,-3.0763626183025923,1.3964637005784613,7472.152410286859,6881.533462108975,7176.842936197917,0.08229509178736139,7197.759635153848,0.020440338334076304,1.1253647213068445,train
2020-01-04,7345.37548828125,7427.3857421875,7309.51416015625,7410.65673828125,18444271275,68.33487147156387,15.688788537509026,0.6766676128597311,15.012120924649295,7561.49791131438,6909.09486212312,7235.29638671875,0.09016949884580037,7206.108541158844,0.02838538941706143,-0.6671835184038313,train
2020-01-05,7410.45166015625,7544.4970703125,7400.53564453125,7411.3173828125,19725074095,68.37335863308395,29.170645924727978,6.375463275233381,22.7951826494946,7594.468667700111,6946.532504174888,7270.5005859375,0.08911850784778859,7214.155946713889,0.027329799571136265,-0.34949486905106664,train
2020-01-06,7410.4521484375,7781.8671875,7409.29296875,7769.21923828125,23276261598,81.49528889974758,67.95150105552966,18.69067083129264,49.260830224237026,7828.636893904148,6878.603828752102,7353.620361328125,0.12919256345461672,7235.9231346184915,0.07370118418081788,0.48345258192456514,train
2020-01-07,7768.68212890625,8178.2158203125,7768.2275390625,8163.6923828125,28767291327,87.60131309006415,129.02892898608116,40.75832246225034,88.27060652383082,8186.853521866617,6751.83634978517,7469.344935825893,0.19212088669229138,7272.306242390806,0.12257269024587263,1.4322974944730202,train
2020-01-08,8161.935546875,8396.73828125,7956.7744140625,8079.86279296875,31672559265,81.45047341815409,168.72393881323842,66.35144573244796,102.37249308079046,8328.945390575065,6762.373945362435,7545.65966796875,0.20761225845670067,7303.975126727196,0.10622813642976055,1.5479662539122117,train
2020-01-09,8082.2958984375,8082.2958984375,7842.40380859375,7879.0712890625,24045990466,68.9606131486467,181.88368194098803,89.45789297415598,92.42578896683204,8350.352567031447,6815.05824026022,7582.705403645833,0.20247316030938547,7326.527917407012,0.07541681105762345,0.06898617013507531,train
2020-01-10,7878.3076171875,8166.55419921875,7726.77490234375,8166.55419921875,28714583844,74.89610220134423,213.05438312828846,114.17719100498249,98.87719212330597,8449.218082812618,6832.962483593632,7641.090283203125,0.21152159434261472,7359.470124536884,0.10966605761344182,0.9326790875246284,train
2020-01-11,8162.19091796875,8218.359375,8029.64208984375,8037.53759765625,25521165085,68.55986299422531,224.75597985263175,136.29294877451235,88.4630310781194,8480.659213099645,6873.602683207172,7677.130948153409,0.20933035280308987,7386.061005835683,0.08820352164784977,0.2588337500063562,train
2020-01-12,8033.26171875,8200.0634765625,8009.05908203125,8192.494140625,22903438381,71.66090294261846,243.72378151334033,157.77911532227796,85.94466619106237,8540.448640814684,6899.707120904066,7720.077880859375,0.2125291409272643,7417.685834650951,0.10445418197069126,-0.2973948084930214,train
2020-01-13,8189.77197265625,8197.7880859375,8079.70068359375,8144.1943359375,22482910688,69.36433500555401,251.95413991616533,176.61412024105545,75.34001967510989,8572.657719209748,6932.746727905637,7752.702223557692,0.21152766403448434,7446.176364113168,0.0937417995077887,-0.37640382051539956,train
2020-01-14,8140.93310546875,8879.51171875,8140.93310546875,8827.7646484375,44841784107,79.41773074396407,310.06097966292236,203.30349212542882,106.75748753749355,8794.341428009438,6864.643365517347,7829.492396763393,0.24646528340583138,7500.356296831769,0.1769793725887985,2.8003497181104673,train
2020-01-15,8825.34375,8890.1171875,8657.1875,8807.0107421875,40102834650,78.57464982224246,350.3972407361616,232.7222418475754,117.67499888858623,8946.656115825077,6842.664457091591,7894.660286458334,0.2665081944491583,7551.597647630033,0.16624470120590462,1.7803175835486853,train
2020-01-16,8812.4814453125,8846.4609375,8612.095703125,8723.7861328125,31313981931,75.1303283946377,371.3675933563791,260.45131214933616,110.91628120704291,9041.308396131144,6851.6529075797935,7946.480651855469,0.27555034542745355,7597.5658235195415,0.14823436024819348,0.6009151841876756,train
2020-01-17,8725.2099609375,8958.1220703125,8677.31640625,8929.0380859375,36372139320,77.72380559824397,399.9386226573315,288.34877425093526,111.58984840639624,9162.697041056572,6845.859254899311,8004.278147977941,0.2894499345631243,7649.7804220457365,0.16722802398420464,1.1838687750055898,train
2020-01-18,8927.2119140625,9012.1982421875,8827.33203125,8942.80859375,32337772627,77.89039246457709,418.8641291698168,314.4518452347116,104.41228393510522,9261.512065935565,6851.325390661657,8056.418728298611,0.29916353116155636,7700.487409171395,0.16133020139724955,0.6269238990248778,train
2020-01-19,8941.4453125,9164.3623046875,8620.080078125,8706.2451171875,34217320471,68.42388254278823,410.0472642994573,333.57092904766074,76.47633525179657,9298.939886343793,6882.300348031207,8090.6201171875,0.2986964538328453,7739.9288879171245,0.12484820510158702,0.8391786497633887,train
2020-01-20,8704.6318359375,8745.5908203125,8560.4736328125,8657.642578125,26422375678,66.6320993992178,394.5894352672749,345.7746302915836,48.81480497569129,9322.350889736837,6915.591590731912,8118.971240234375,0.2964364853367122,7775.917660082139,0.11339175086295177,-0.2094838917638452,train
2020-01-21,8658.9912109375,8755.7060546875,8544.5205078125,8745.89453125,24097418512,68.25753025023471,385.02189669912696,353.62408357309226,31.39781312603469,9351.246028466314,7041.268473486812,8196.257250976563,0.28183321780246395,7813.955968755389,0.1192659091273393,-0.5933314193029704,train
2020-01-22,8744.2109375,8792.994140625,8636.7470703125,8680.8759765625,22600204051,65.71761583088366,367.9515826698207,356.48958339243796,11.461999277382745,9310.116982027896,7251.938096097103,8281.0275390625,0.24854148548862337,7847.952831806649,0.10613253705859839,-0.8332168932893798,train
2020-01-23,8680.650390625,8687.7470703125,8333.6376953125,8406.515625,25770680779,56.212261809704025,328.4979287311053,350.8912524601715,-22.393323729066196,9269.86071936924,7398.357493521385,8334.109106445312,0.2245594822367396,7869.857255069133,0.06819162693010654,-0.3513128811245395,train
2020-01-24,8405.5673828125,8514.6669921875,8266.8408203125,8445.4345703125,24397913026,57.158873310130865,296.9480253712154,340.10260704238027,-43.15458167116486,9220.622965328826,7551.073030764923,8385.847998046875,0.19909136618655074,7892.428914490442,0.07006786653557857,-0.6241218206507463,train
2020-01-25,8440.119140625,8458.453125,8296.21875,8367.84765625,19647331549,54.623673092748724,262.6561475387243,324.6133151416491,-61.957167602924756,9139.239932367822,7728.109091069677,8433.67451171875,0.167320998615414,7911.072786716308,0.05773867613766303,-1.3488680925908554,train
2020-01-26,8364.41015625,8602.4013671875,8325.498046875,8596.830078125,22177678796,60.230046682004776,251.0624632606905,309.9031447654574,-58.840681504766906,9113.801444294495,7836.30866312738,8475.055053710938,0.15073563216651253,7937.965229516649,0.08300173023666295,-0.946569207028709,train
2020-01-27,8597.30859375,8977.7265625,8597.30859375,8909.8193359375,28647338393,66.3500193941654,264.0857857371793,300.7396729598018,-36.65388722262247,9161.08672909528,7863.636073639095,8512.361401367187,0.1524195924350437,7976.077155258643,0.11706784707608289,0.03532595204080786,train
2020-01-28,8912.5244140625,9358.58984375,8908.447265625,9358.58984375,34398744403,72.81062450283454,307.0790756426959,302.00755349638064,5.07152214631526,9290.652447471102,7861.9430603413975,8576.29775390625,0.16658812789924066,8030.293339121049,0.16541070774562003,0.8737423575538582,train
2020-01-29,9357.470703125,9406.431640625,9269.4677734375,9316.6298828125,30682598115,71.42972271241736,333.9165671389801,308.38935622490055,25.527210914079546,9356.71662431345,7939.634742874049,8648.17568359375,0.163859053433398,8080.73790946189,0.15294295981354383,0.27182729705044323,train
2020-01-30,9316.0166015625,9553.1259765625,9230.8974609375,9508.9931640625,32378792851,73.87586512931135,366.48299382822006,320.0080837455645,46.47491008265558,9480.685335569444,7949.909928102432,8715.297631835938,0.17564235579003898,8136.747919446228,0.16864787482683438,0.49687533474944867,train
2020-01-31,9508.3134765625,9521.7060546875,9230.7763671875,9350.529296875,29432489719,68.66069773543504,375.1805638651931,331.0425797694902,44.137984095702905,9527.54683230152,8034.347601292228,8780.947216796874,0.17004990397311398,8184.347189149317,0.14248932514395152,0.025878835410850922,train
2020-02-01,9346.357421875,9439.3232421875,9313.2392578125,9392.875,25922656496,69.2846972542664,381.0973421905692,341.053532253706,40.04380993686317,9581.666983132422,8100.265536398827,8840.966259765624,0.16756103385161736,8231.740436633658,0.14105577943140105,-0.5371752314095213,train
2020-02-02,9389.8203125,9468.7978515625,9217.82421875,9344.365234375,30835736946,67.62359003396784,377.520280176941,348.346881838353,29.173398338588015,9599.414023590662,8202.535585784337,8900.9748046875,0.15693544453925315,8275.372781643122,0.12917755863556682,0.1598469551695075,train
2020-02-03,9344.68359375,9540.3720703125,9248.6337890625,9293.521484375,30934096509,65.84180561743406,366.35960161723597,351.94942579412964,14.410175823106329,9642.17258648447,8206.352706484278,8924.262646484374,0.16088946917825409,8315.300181750254,0.1176411291526994,0.34448237851740265,train
